profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.5744777217837339,-1.9561251992436655,-1.956125199243661,-0.45592289248116546,-0.4559228924811658,7.305334144880765e-16,7.305334144880766e-14
gaussian,-2.229662726954928,-1.9561251992436612,-1.956125199243661,-0.4559228924811666,-0.4559228924811665,1.217555690813459e-16,1.217555690813459e-14
oscillating,-7.781704770141008,-1.9561251992436615,-1.956125199243661,-0.4559228924811664,-0.45592289248116646,1.217555690813459e-16,1.217555690813459e-14
