eta0,corr_coh_sum,corr_absLambda_sum,R2_coh_features,R2_absLambda_only,coherence_features_better
0.5,0.23292310723977225,-0.1109152410347666,0.04758103129677749,0.01955538375109478,True
0.9,0.2164228515203526,-0.09936507459551862,0.05148549928491686,0.0071111482703463125,True
1.5,0.2436713995445356,-0.06174596307997689,0.0542047759353641,0.0020827894525484725,True
