n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,gaussian,0.03,2.0,64,0.12,0.0036,700,0.043885714285714285,-0.0006865455429859264,0.0006865455429859264,0.03521099070449681,0.035210990704495564,0.005714285714285714,0.0009941330396813553,0.008737172399946484,3.883332414927672e-05,0.3657142857142857
1,gaussian,0.03,2.0,64,0.12,0.0036,700,0.010971428571428571,-0.0026855064713963758,0.0026855064713963758,0.04598903488338758,0.01077804417889077,0.0014285714285714286,0.0009941330396813553,0.008724618991325872,3.883332414927675e-05,0.45714285714285713
2,gaussian,0.03,2.0,64,0.12,0.0036,700,0.032914285714285715,-0.0005149091572394443,0.0005149091572394443,0.0667734031422384,0.020784368258850813,0.004285714285714286,0.0009941330396813553,0.008686958765464032,3.883332414927674e-05,0.7314285714285714
3,gaussian,0.03,2.0,64,0.12,0.0036,700,0.010971428571428571,-0.00017163638574648136,0.00017163638574648136,0.07323726281926322,0.0064638596770248274,0.0014285714285714286,0.0009941330396813551,0.008674405356843417,3.883332414927677e-05,0.8228571428571428
4,gaussian,0.03,2.0,64,0.12,0.0036,700,0.032914285714285715,-0.0005149091572394447,0.0005149091572394447,0.09161809433065565,0.01838083151139243,0.004285714285714286,0.0009941330396813553,0.008636745130981581,3.883332414927662e-05,1.0971428571428572
5,gaussian,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.00034327277149296336,0.00034327277149296336,0.10318548609060595,0.011567391759950293,0.002857142857142857,0.0009941330396813553,0.008611638313740356,3.883332414927666e-05,1.28
6,gaussian,0.03,2.0,64,0.12,0.0036,700,0.0,0.0,-0.0,0.10318548609060595,0.0,0.0,0.0009941330396813553,0.008611638313740356,3.883332414927666e-05,1.28
7,gaussian,0.03,2.0,64,0.12,0.0036,700,0.010971428571428571,-0.00017163638574648152,0.00017163638574648152,0.10879646815163355,0.0056109820610276,0.0014285714285714286,0.0009941330396813553,0.008599084905119743,3.883332414927669e-05,1.3714285714285714
8,gaussian,0.03,2.0,64,0.12,0.0036,700,0.010971428571428571,-0.00017163638574648152,0.00017163638574648152,0.114303236942891,0.0055067687912574576,0.0014285714285714286,0.0009941330396813553,0.00858653149649913,3.883332414927671e-05,1.4628571428571429
9,gaussian,0.03,2.0,64,0.12,0.0036,700,0.032914285714285715,-0.005542649328539232,0.005542649328539232,0.1365043537438895,0.022201116800998497,0.004285714285714286,0.0009941330396813553,0.008548871270637292,3.883332414927671e-05,1.737142857142857
10,gaussian,0.03,2.0,64,0.12,0.0036,700,0.054857142857142854,-0.0008581819287324083,0.0008581819287324083,0.16225558152448777,0.025751227780598268,0.007142857142857143,0.0009941330396813553,0.008486104227534229,3.883332414927683e-05,2.1942857142857144
11,gaussian,0.03,2.0,64,0.12,0.0036,700,0.032914285714285715,-0.0005149091572394453,0.0005149091572394453,0.17683214126446553,0.014576559739977762,0.004285714285714286,0.0009941330396813553,0.00844844400167239,3.883332414927682e-05,2.4685714285714284
12,gaussian,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0003432727714929627,0.0003432727714929627,0.18623685252545805,0.009404711260992515,0.002857142857142857,0.0009941330396813553,0.008423337184431164,3.883332414927687e-05,2.6514285714285712
13,gaussian,0.03,2.0,64,0.12,0.0036,700,0.021942857142857142,-0.0003432727714929632,0.0003432727714929632,0.19541305021955302,0.009176197694094973,0.002857142857142857,0.0009941330396813553,0.00839823036718994,3.8833324149276837e-05,2.834285714285714
14,gaussian,0.03,2.0,64,0.12,0.0036,700,0.054857142857142854,-0.0008581819287324071,0.0008581819287324071,0.21745185840518727,0.02203880818563425,0.007142857142857143,0.0009941330396813553,0.008335463324086875,3.8833324149276965e-05,3.2914285714285714
15,gaussian,0.03,2.0,64,0.12,0.0036,700,0.010971428571428571,-0.00017163638574648198,0.00017163638574648198,0.22171760190600098,0.004265743500813712,0.0014285714285714286,0.0009941330396813553,0.008322909915466263,3.8833324149276986e-05,3.382857142857143
16,gaussian,0.03,2.0,64,0.12,0.0036,700,0.032914285714285715,-0.003028779242889339,0.003028779242889339,0.23760869169710122,0.015891089791100238,0.004285714285714286,0.0009941330396813553,0.008285249689604424,3.8833324149276986e-05,3.657142857142857
17,gaussian,0.03,2.0,64,0.12,0.0036,700,0.06582857142857143,-0.0010298183144788887,0.0010298183144788887,0.2618238932357061,0.024215201538604875,0.008571428571428572,0.0009941330396813553,0.008209929237880748,3.8833324149276904e-05,4.2057142857142855
