angle_deg,state,tr_F_rho_real
0.0,ket_0,0.3105803598120054
0.0,ket_1,0.3105803598120054
0.0,ket_plus,0.3105803598120053
0.0,ket_minus,0.3105803598120053
0.0,ket_plus_i,0.5908579246285349
0.0,ket_minus_i,0.030302794995475724
15.0,ket_0,0.3105803598120054
15.0,ket_1,0.3105803598120054
15.0,ket_plus,0.47037615090207024
15.0,ket_minus,0.15078456872194038
15.0,ket_plus_i,0.5698204096275742
15.0,ket_minus_i,0.05134030999643646
30.0,ket_0,0.3105803598120054
30.0,ket_1,0.3105803598120054
30.0,ket_plus,0.6192821229043779
30.0,ket_minus,0.0018785967196326967
30.0,ket_plus_i,0.5081415365058699
30.0,ket_minus_i,0.11301918311814074
45.0,ket_0,0.3105803598120054
45.0,ket_1,0.3105803598120054
45.0,ket_plus,0.7471505799057249
45.0,ket_minus,-0.12598986028171422
45.0,ket_plus_i,0.41002461853750916
45.0,ket_minus_i,0.21113610108650147
60.0,ket_0,0.3105803598120054
60.0,ket_1,0.3105803598120054
60.0,ket_plus,0.8452674978740856
60.0,ket_minus,-0.22410677825007502
60.0,ket_plus_i,0.2821561615361623
60.0,ket_minus_i,0.33900455808784835
75.0,ket_0,0.3105803598120054
75.0,ket_1,0.3105803598120054
75.0,ket_plus,0.9069463709957899
75.0,ket_minus,-0.2857856513717793
75.0,ket_plus_i,0.1332501895338545
75.0,ket_minus_i,0.48791053009015617
90.0,ket_0,0.3105803598120054
90.0,ket_1,0.3105803598120054
90.0,ket_plus,0.9279838859967506
90.0,ket_minus,-0.30682316637274004
90.0,ket_plus_i,-0.026545601556210385
90.0,ket_minus_i,0.647706321180221
