K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.7788391155487921,-0.12834950968793463,-0.12834950968793457,4.3249990877429656e-16,4.324999087742966e-14
8,0.3894195577743961,-0.12834950968793452,-0.12834950968793457,4.3249990877429656e-16,4.324999087742966e-14
16,0.19470977888719804,-0.12834950968793452,-0.12834950968793457,4.3249990877429656e-16,4.324999087742966e-14
32,0.09735488944359902,-0.1283495096879345,-0.12834950968793457,6.487498631614448e-16,6.487498631614448e-14
64,0.04867744472179951,-0.12834950968793468,-0.12834950968793457,8.649998175485931e-16,8.649998175485932e-14
128,0.024338722360899755,-0.12834950968793452,-0.12834950968793457,4.3249990877429656e-16,4.324999087742966e-14
