angle_deg,state,tr_F_rho_real
0.0,ket_0,0.44251716983408695
0.0,ket_1,0.44251716983408695
0.0,ket_plus,0.44251716983408684
0.0,ket_minus,0.44251716983408684
0.0,ket_plus_i,0.5460570173836595
0.0,ket_minus_i,0.33897732228451416
15.0,ket_0,0.44251716983408695
15.0,ket_1,0.44251716983408695
15.0,ket_plus,0.5888222548585487
15.0,ket_minus,0.29621208480962496
15.0,ket_plus_i,0.5267955875304529
15.0,ket_minus_i,0.3582387521377208
30.0,ket_0,0.44251716983408695
30.0,ket_1,0.44251716983408695
30.0,ket_plus,0.7251568901191783
30.0,ket_minus,0.1598774495489954
30.0,ket_plus_i,0.47032393258431093
30.0,ket_minus_i,0.41471040708386275
45.0,ket_0,0.44251716983408695
45.0,ket_1,0.44251716983408695
45.0,ket_plus,0.8422300955266012
45.0,ket_minus,0.04280424414157252
45.0,ket_plus_i,0.380490502505991
45.0,ket_minus_i,0.5045438371621827
60.0,ket_0,0.44251716983408695
60.0,ket_1,0.44251716983408695
60.0,ket_plus,0.9320635256049211
60.0,ket_minus,-0.047029185936747424
60.0,ket_plus_i,0.2634172970985681
60.0,ket_minus_i,0.6216170425696056
75.0,ket_0,0.44251716983408695
75.0,ket_1,0.44251716983408695
75.0,ket_plus,0.9885351805510632
75.0,ket_minus,-0.10350084088288945
75.0,ket_plus_i,0.12708266183793843
75.0,ket_minus_i,0.7579516778302353
90.0,ket_0,0.44251716983408695
90.0,ket_1,0.44251716983408695
90.0,ket_plus,1.0077966104042697
90.0,ket_minus,-0.12276227073609612
90.0,ket_plus_i,-0.01922242318652334
90.0,ket_minus_i,0.904256762854697
