eta0,corr_coh_sum,corr_absLambda_sum,R2_coh_features,R2_absLambda_only,coherence_features_better
0.5,0.22977043544598982,-0.11636749965810338,0.048779008698247694,0.009315599375827821,True
0.9,0.2197210708194036,-0.1018773419027969,0.043288577098607006,0.008884828527543909,True
1.5,0.24151648842196405,-0.0637598126808815,0.06959193893932247,0.00713298306649901,True
