seed,n_sites,n_cases,t_final,gamma_deph,eta0,intercept_max_abs_residual,coef_dt_max_abs_residual,coef_dmu_max_abs_residual,coef_dt_dmu_max_abs_residual,fit_r2_max_abs_residual,intercept_mean_abs_residual,coef_dt_mean_abs_residual,coef_dmu_mean_abs_residual,coef_dt_dmu_mean_abs_residual,fit_r2_mean_abs_residual,max_residual_overall,mean_residual_overall,intercept_abs,intercept_abs_tol,intercept_rel_tol,intercept_scaled_tol,pass_intercept_tol,pass_intercept_scaled_tol,pass_all
20270235,4,16,0.5,0.44356718814574236,0.5859071270074144,0.00016153846488766672,0.2391025477448221,0.0011084241731384274,0.5198769169165013,0.655743289715021,-3.4761457765274384e-05,0.01630660572450383,-7.678993148787272e-05,0.31218534768307177,0.8930002097926586,0.06261092083475567,0.004186874017845414,0.00016153846488766672,0.0005,0.08,0.005008873666780453,True,True,True
