K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.42557116685260893,0.12485687188346707,0.12485687188346706,1.1114957149308475e-16,1.1114957149308475e-14
8,0.21278558342630446,0.12485687188346706,0.12485687188346706,0.0,0.0
16,0.10639279171315223,0.12485687188346704,0.12485687188346706,1.1114957149308475e-16,1.1114957149308475e-14
32,0.053196395856576116,0.12485687188346707,0.12485687188346706,1.1114957149308475e-16,1.1114957149308475e-14
64,0.026598197928288058,0.12485687188346704,0.12485687188346706,1.1114957149308475e-16,1.1114957149308475e-14
128,0.013299098964144029,0.12485687188346709,0.12485687188346706,2.222991429861695e-16,2.222991429861695e-14
