angle_deg,state,tr_F_rho_real
0.0,ket_0,0.37247013001842266
0.0,ket_1,0.37247013001842266
0.0,ket_plus,0.3724701300184226
0.0,ket_minus,0.3724701300184226
0.0,ket_plus_i,-0.10354005846837966
0.0,ket_minus_i,0.8484803185052249
15.0,ket_0,0.37247013001842266
15.0,ket_1,0.37247013001842266
15.0,ket_plus,0.4422637093816277
15.0,ket_minus,0.3026765506552175
15.0,ket_plus_i,-0.11272855750710975
15.0,ket_minus_i,0.857668817543955
30.0,ket_0,0.37247013001842266
30.0,ket_1,0.37247013001842266
30.0,ket_plus,0.5073009716505736
30.0,ket_minus,0.23763928838627152
30.0,ket_plus_i,-0.13966787359852312
30.0,ket_minus_i,0.8846081336353684
45.0,ket_0,0.37247013001842266
45.0,ket_1,0.37247013001842266
45.0,ket_plus,0.5631497348807896
45.0,ket_minus,0.18179052515605565
45.0,ket_plus_i,-0.18252213687031477
45.0,ket_minus_i,0.92746239690716
60.0,ket_0,0.37247013001842266
60.0,ket_1,0.37247013001842266
60.0,ket_plus,0.6060039981525813
60.0,ket_minus,0.13893626188426395
60.0,ket_plus_i,-0.2383709001005308
60.0,ket_minus_i,0.9833111601373761
75.0,ket_0,0.37247013001842266
75.0,ket_1,0.37247013001842266
75.0,ket_plus,0.6329433142439946
75.0,ket_minus,0.11199694579285051
75.0,ket_plus_i,-0.3034081623694768
75.0,ket_minus_i,1.048348422406322
90.0,ket_0,0.37247013001842266
90.0,ket_1,0.37247013001842266
90.0,ket_plus,0.6421318132827247
90.0,ket_minus,0.10280844675412042
90.0,ket_plus_i,-0.3732017417326819
90.0,ket_minus_i,1.1181420017695272
