profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
gaussian,20.77010727174077,0.016427918593674627,0.3780432930366564,0.048146116287062814,0.00275,0.0011121558891864051,0.007636978138364112
