epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.15,0.7485765004588824,0.17592164767522123,0.0024040650758765923,0.00397159090909091,-0.024271590678564492,0.9704194543754648
