epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.3,1.0735748101729536,0.4492660451245898,0.001572563379884597,0.003931818181818182,-0.024271590678564492,0.9704194543754648
