epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.05,0.16213374766534475,0.005738728814142724,0.0028180204529435534,0.003954545454545455,-0.024271590678564492,0.9704194543754648
0.15,0.7485765004588824,0.17592164767522123,0.0024040650758765923,0.00397159090909091,-0.024271590678564492,0.9704194543754648
0.3,1.0735748101729536,0.4492660451245898,0.001572563379884597,0.003931818181818182,-0.024271590678564492,0.9704194543754648
0.6,1.0159403999234127,0.81468988407966,0.0005030856689537674,0.003914772727272728,-0.024271590678564492,0.9704194543754648
