n,epsilon,dS_hor_avg,dQ_in,dQ_avg,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,0.15,0.0063,0.004295227144406432,-0.004295227144406432,0.06373536807225509,0.0637353680722562,0.00875,-0.024271590678564502,-0.10920043448964664,0.9704194543754645,0.0525
1,0.15,0.0036,0.001523223356210738,-0.001523223356210738,0.09634712057496805,0.03261175250271296,0.005,-0.024271590678564502,-0.10864961262589054,0.9704194543754645,0.0825
2,0.15,0.009000000000000001,-0.001573168655350079,0.001573168655350079,0.17501484186053318,0.07866772128556512,0.0125,-0.024271590678564502,-0.1072725579665003,0.9704194543754645,0.1575
3,0.15,0.0063,0.002682826983571972,-0.002682826983571972,0.22329754801530644,0.04828270615477326,0.00875,-0.024271590678564502,-0.10630861970492712,0.9704194543754645,0.21
4,0.15,0.009,0.005886031032563774,-0.005886031032563774,0.28508664722076865,0.06178909920546222,0.0125,-0.024271590678564502,-0.10493156504553688,0.9704194543754645,0.285
5,0.15,0.0063,0.0009129605220367445,-0.0009129605220367445,0.32743600346076984,0.04234935624000119,0.00875,-0.024271590678564502,-0.1039676267839637,0.9704194543754645,0.3375
6,0.15,0.0027,-0.0003955640637879031,0.0003955640637879031,0.3456838403067307,0.018247836845960874,0.00375,-0.024271590678564502,-0.10355451038614662,0.9704194543754647,0.36
7,0.15,0.008100000000000001,0.0007289633272124261,-0.0007289633272124261,0.397910248683054,0.05222640837632331,0.01125,-0.024271590678564502,-0.1023151611926954,0.9704194543754645,0.4275
8,0.15,0.0072,0.0025998949039561787,-0.0025998949039561787,0.44515248049383976,0.04724223181078574,0.01,-0.024271590678564502,-0.1012135174651832,0.9704194543754645,0.4875
9,0.15,0.0072,0.0006813911262921676,-0.0006813911262921676,0.4890873175305106,0.04393483703667084,0.01,-0.024271590678564502,-0.100111873737671,0.9704194543754645,0.5475
10,0.15,0.0072,-0.002303515627889,0.002303515627889,0.5327094239564472,0.04362210642593656,0.01,-0.024271590678564502,-0.09901023001015882,0.9704194543754645,0.6075
11,0.15,0.0009,0.0010851263668460594,-0.0010851263668460594,0.5376796934204313,0.004970269463984156,0.00125,-0.024271590678564502,-0.09887252454421978,0.9704194543754645,0.615
12,0.15,0.0072,0.0035384940109408343,-0.0035384940109408343,0.5777525896729536,0.040072896252522305,0.01,-0.024271590678564502,-0.09777088081670758,0.9704194543754645,0.675
13,0.15,0.0054,0.00045802477653904885,-0.00045802477653904885,0.6092958421659157,0.03154325249296208,0.0075,-0.024271590678564502,-0.09694464802107344,0.9704194543754645,0.72
14,0.15,0.009000000000000001,0.005010913553407936,-0.005010913553407936,0.6591701847608294,0.049874342594913745,0.0125,-0.024271590678564502,-0.0955675933616832,0.9704194543754647,0.795
15,0.15,0.0054,0.0014749123136728328,-0.0014749123136728328,0.6870677929602473,0.02789760819941789,0.0075,-0.024271590678564502,-0.09474136056604904,0.9704194543754647,0.84
16,0.15,0.0072,0.0014467876195292555,-0.0014467876195292555,0.7242937412667494,0.037225948306502055,0.01,-0.024271590678564502,-0.09363971683853685,0.9704194543754647,0.9
17,0.15,0.0027,0.0023881194157441827,-0.0023881194157441827,0.7394850465945313,0.015191305327781901,0.00375,-0.024271590678564502,-0.09322660044071976,0.9704194543754647,0.9225
