epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.6,1.0159403999234127,0.81468988407966,0.0005030856689537674,0.003914772727272728,-0.024271590678564492,0.9704194543754648
