epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.05,0.16213374766534475,0.005738728814142724,0.0028180204529435534,0.003954545454545455,-0.024271590678564492,0.9704194543754648
