n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.014628571428571428,-0.0003432727714929627,0.0003432727714929627,0.01959000920160838,0.01959000920160949,0.002857142857142857,0.0006796680559010175,0.008762279217187714,2.654953499701794e-05,0.18285714285714286
1,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.007314285714285714,-0.00017163638574648168,0.00017163638574648168,0.027644237663277654,0.008054228461669272,0.0014285714285714286,0.0006796680559010172,0.0087497258085671,2.65495349970179e-05,0.2742857142857143
2,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.021942857142857142,-0.0005149091572394439,0.0005149091572394439,0.04932876731898829,0.021684529655710636,0.004285714285714286,0.0006796680559010171,0.00871206558270526,2.6549534997017847e-05,0.5485714285714286
3,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.007314285714285714,-0.00017163638574648168,0.00017163638574648168,0.05600153435484725,0.006672767035858958,0.0014285714285714286,0.0006796680559010172,0.008699512174084649,2.654953499701786e-05,0.64
4,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.0,0.0,-0.0,0.05600153435484725,0.0,0.0,0.0006796680559010172,0.008699512174084649,2.654953499701786e-05,0.64
5,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.014628571428571428,-0.0003432727714929632,0.0003432727714929632,0.06875227872985336,0.01275074437500611,0.002857142857142857,0.0006796680559010171,0.00867440535684342,2.654953499701784e-05,0.8228571428571428
6,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.021942857142857142,-0.0005149091572394449,0.0005149091572394449,0.08670090604969515,0.017948627319841787,0.004285714285714286,0.0006796680559010175,0.008636745130981586,2.6549534997017885e-05,1.0971428571428572
7,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.014628571428571428,-0.0003432727714929632,0.0003432727714929632,0.09803911327972979,0.011338207230034647,0.002857142857142857,0.0006796680559010175,0.008611638313740361,2.6549534997017864e-05,1.28
8,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.0,0.0,-0.0,0.09803911327972979,0.0,0.0,0.0006796680559010175,0.008611638313740361,2.6549534997017864e-05,1.28
9,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.007314285714285714,-0.00017163638574648136,0.00017163638574648136,0.10354796757746342,0.005508854297733623,0.0014285714285714286,0.0006796680559010172,0.008599084905119746,2.6549534997017827e-05,1.3714285714285714
