K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.7937777857849084,0.3277821924004487,0.32778219240044865,1.69353773689573e-16,1.69353773689573e-14
8,0.3968888928924542,0.32778219240044865,0.32778219240044865,0.0,0.0
16,0.1984444464462271,0.32778219240044865,0.32778219240044865,0.0,0.0
32,0.09922222322311355,0.32778219240044854,0.32778219240044865,3.38707547379146e-16,3.38707547379146e-14
64,0.04961111161155678,0.32778219240044876,0.32778219240044865,3.38707547379146e-16,3.38707547379146e-14
128,0.02480555580577839,0.3277821924004485,0.32778219240044865,5.08061321068719e-16,5.0806132106871905e-14
