n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.035298310761288094,0.003255685744623804,-0.003255685744623804,0.03438985508190168,0.03438985508190301,0.005555555555555556,-0.03359446695009678,-0.3528780540701892,0.013273690029036745,0.35555555555555557
1,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.035298310761288094,0.0032556857446238035,-0.0032556857446238035,0.0610470380395912,0.026657182957689526,0.005555555555555556,-0.03359446695009678,-0.35090666829326067,0.013273690029036743,0.7111111111111111
2,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.05294746614193213,0.0048835286169357055,-0.0048835286169357055,0.09586904494781742,0.03482200690822622,0.008333333333333333,-0.03359446695009678,-0.347949589627868,0.013273690029036743,1.2444444444444445
3,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.017649155380644047,0.001627842872311902,-0.001627842872311902,0.10656595882801781,0.010696913880200387,0.002777777777777778,-0.03359446695009678,-0.3469638967394038,0.013273690029036743,1.4222222222222223
4,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.05294746614193213,0.004883528616935706,-0.004883528616935706,0.13666806242396148,0.030102103595943674,0.008333333333333333,-0.033594466950096775,-0.3440068180740111,0.013273690029036745,1.9555555555555555
5,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.017649155380644047,0.0016278428723119015,-0.0016278428723119015,0.14614474600856162,0.009476683584600132,0.002777777777777778,-0.033594466950096775,-0.3430211251855469,0.013273690029036745,2.1333333333333333
6,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.035298310761288094,0.003255685744623804,-0.003255685744623804,0.16439675704852497,0.01825201103996335,0.005555555555555556,-0.03359446695009678,-0.34104973940861855,0.013273690029036745,2.488888888888889
7,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.017649155380644047,0.001627842872311902,-0.001627842872311902,0.17320520674917503,0.008808449700650062,0.002777777777777778,-0.03359446695009678,-0.3400640465201544,0.013273690029036745,2.6666666666666665
8,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.0,0.0,-0.0,0.17320520674917503,0.0,0.0,-0.03359446695009678,-0.3400640465201544,0.013273690029036745,2.6666666666666665
9,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.0,0.0,-0.0,0.17320520674917503,0.0,0.0,-0.03359446695009678,-0.3400640465201544,0.013273690029036745,2.6666666666666665
10,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.035298310761288094,0.003255685744623804,-0.003255685744623804,0.19025355859772822,0.01704835184855319,0.005555555555555556,-0.03359446695009678,-0.33809266074322586,0.013273690029036743,3.022222222222222
11,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.0,0.0,-0.0,0.19025355859772822,0.0,0.0,-0.03359446695009678,-0.33809266074322586,0.013273690029036743,3.022222222222222
12,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.017649155380644047,0.001627842872311902,-0.001627842872311902,0.19851524334587042,0.008261684748142206,0.002777777777777778,-0.033594466950096775,-0.3371069678547616,0.013273690029036743,3.2
13,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.0,0.0,-0.0,0.19851524334587042,0.0,0.0,-0.033594466950096775,-0.3371069678547616,0.013273690029036743,3.2
14,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.035298310761288094,0.003255685744623803,-0.003255685744623803,0.21455915517640278,0.01604391183053236,0.005555555555555556,-0.03359446695009678,-0.3351355820778332,0.013273690029036743,3.5555555555555554
15,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.017649155380644047,0.001627842872311902,-0.001627842872311902,0.22235678813303034,0.007797632956627554,0.002777777777777778,-0.03359446695009678,-0.334149889189369,0.013273690029036743,3.7333333333333334
16,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.017649155380644047,0.001627842872311902,-0.001627842872311902,0.23001390187475573,0.0076571137417253965,0.002777777777777778,-0.03359446695009678,-0.33316419630090477,0.013273690029036743,3.911111111111111
17,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.017649155380644047,0.001627842872311902,-0.001627842872311902,0.23753649118594145,0.007522589311185712,0.002777777777777778,-0.03359446695009678,-0.3321785034124406,0.013273690029036743,4.088888888888889
18,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.0,0.0,-0.0,0.23753649118594145,0.0,0.0,-0.03359446695009678,-0.3321785034124406,0.013273690029036743,4.088888888888889
19,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.035298310761288094,0.003255685744623804,-0.003255685744623804,0.25219952094153625,0.014663029755594803,0.005555555555555556,-0.03359446695009678,-0.33020711763551214,0.013273690029036745,4.444444444444445
20,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.08824577690322023,0.008139214361559509,-0.008139214361559509,0.28683598305615865,0.0346364621146224,0.013888888888888888,-0.03359446695009678,-0.32527865319319105,0.013273690029036743,5.333333333333333
21,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.017649155380644047,0.0016278428723119015,-0.0016278428723119015,0.2934467999478012,0.006610816891642557,0.002777777777777778,-0.03359446695009678,-0.3242929603047269,0.013273690029036743,5.511111111111111
22,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.035298310761288094,0.003255685744623804,-0.003255685744623804,0.3063770164173878,0.012930216469586586,0.005555555555555556,-0.03359446695009678,-0.32232157452779847,0.013273690029036743,5.866666666666666
23,constant,0.03,2.0,64,0.16885656434476987,0.005065696930343096,360,0.017649155380644047,0.0016278428723119015,-0.0016278428723119015,0.312701797665442,0.00632478124805419,0.002777777777777778,-0.03359446695009678,-0.32133588163933424,0.013273690029036743,6.044444444444444
