n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.0,0.0,-0.0,-1.110223024625156e-15,0.0,0.0,0.022625444811536756,0.19999186207850717,0.0008838334102692681,0.0
1,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.021942857142857142,-0.0012951805020713985,0.0012951805020713985,0.019590009201608506,0.019590009201609616,0.002857142857142857,0.022625444811536763,0.1994204567582829,0.0008838334102692682,0.18285714285714286
2,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.010971428571428571,-0.0006475902510356995,0.0006475902510356995,0.027644237663275742,0.008054228461667236,0.0014285714285714286,0.022625444811536756,0.1991347540981707,0.0008838334102692683,0.2742857142857143
3,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.010971428571428571,-0.0006475902510356997,0.0006475902510356997,0.03521099070449554,0.007566753041219801,0.0014285714285714286,0.022625444811536756,0.19884905143805856,0.0008838334102692683,0.3657142857142857
4,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.010971428571428571,-0.0006475902510356994,0.0006475902510356994,0.042414731858116395,0.007203741153620852,0.0014285714285714286,0.022625444811536756,0.1985633487779464,0.0008838334102692682,0.45714285714285713
5,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.032914285714285715,-0.0019427707531070976,0.0019427707531070976,0.062467458442166494,0.0200527265840501,0.004285714285714286,0.022625444811536756,0.19770624079760993,0.0008838334102692681,0.7314285714285714
6,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.021942857142857142,-0.0012951805020713987,0.0012951805020713987,0.07487597323205841,0.012408514789891918,0.002857142857142857,0.022625444811536756,0.19713483547738564,0.0008838334102692684,0.9142857142857143
7,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.0,0.0,-0.0,0.07487597323205841,0.0,0.0,0.022625444811536756,0.19713483547738564,0.0008838334102692684,0.9142857142857143
8,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.032914285714285715,-0.0019427707531070983,0.0019427707531070983,0.09242604875232546,0.01755007552026705,0.004285714285714286,0.022625444811536763,0.19627772749704922,0.0008838334102692683,1.1885714285714286
9,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.010971428571428571,-0.0006475902510356988,0.0006475902510356988,0.0980391132797328,0.005613064527407341,0.0014285714285714286,0.022625444811536756,0.195992024836937,0.0008838334102692684,1.28
