profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.16682206810564526,-0.5935213878140102,-0.5935213878140093,-0.16402674520685698,-0.16402674520685695,1.6921371926648736e-16,1.6921371926648735e-14
gaussian,-0.6765167607922332,-0.5935213878140095,-0.5935213878140093,-0.16402674520685673,-0.16402674520685678,3.3842743853297507e-16,3.384274385329751e-14
oscillating,-1.6057718663135316,-0.59352138781401,-0.5935213878140093,-0.16402674520685698,-0.16402674520685692,3.384274385329748e-16,3.384274385329748e-14
