angle_deg,state,tr_F_rho_real
0.0,ket_0,0.7492275074878295
0.0,ket_1,0.7492275074878295
0.0,ket_plus,0.7492275074878294
0.0,ket_minus,0.7492275074878294
0.0,ket_plus_i,1.2651613916762154
0.0,ket_minus_i,0.23329362329944348
15.0,ket_0,0.7492275074878295
15.0,ket_1,0.7492275074878295
15.0,ket_plus,0.9583977000881054
15.0,ket_minus,0.5400573148875534
15.0,ket_plus_i,1.2376236133995524
15.0,ket_minus_i,0.2608314015761064
30.0,ket_0,0.7492275074878295
30.0,ket_1,0.7492275074878295
30.0,ket_plus,1.1533132897327596
30.0,ket_minus,0.3451417252428991
30.0,ket_plus_i,1.1568869326507878
30.0,ket_minus_i,0.341568082324871
45.0,ket_0,0.7492275074878295
45.0,ket_1,0.7492275074878295
45.0,ket_plus,1.320691101100751
45.0,ket_minus,0.17776391387490775
45.0,ket_plus_i,1.0284534207992764
45.0,ket_minus_i,0.4700015941763824
60.0,ket_0,0.7492275074878295
60.0,ket_1,0.7492275074878295
60.0,ket_plus,1.4491246129522624
60.0,ket_minus,0.04933040202339633
60.0,ket_plus_i,0.8610756094312851
60.0,ket_minus_i,0.6373794055443737
75.0,ket_0,0.7492275074878295
75.0,ket_1,0.7492275074878295
75.0,ket_plus,1.529861293701027
75.0,ket_minus,-0.03140627872536833
75.0,ket_plus_i,0.6661600197866306
75.0,ket_minus_i,0.8322949951890282
90.0,ket_0,0.7492275074878295
90.0,ket_1,0.7492275074878295
90.0,ket_plus,1.55739907197769
90.0,ket_minus,-0.05894405700203125
90.0,ket_plus_i,0.4569898271863547
90.0,ket_minus_i,1.0414651877893042
