mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,120,0.3578423442212224,0.5753354131468918,1.1102230246251565e-16,0.0,1.1102230246251565e-16,5.4252766038429374e-17,1.0,0.45287768748121343,4.36987844265138e-13
