angle_deg,state,tr_F_rho_real
0.0,ket_0,0.19621204841536372
0.0,ket_1,0.19621204841536372
0.0,ket_plus,0.19621204841536366
0.0,ket_minus,0.19621204841536366
0.0,ket_plus_i,-0.004074513298115423
0.0,ket_minus_i,0.39649861012884274
15.0,ket_0,0.19621204841536372
15.0,ket_1,0.19621204841536372
15.0,ket_plus,0.2962139684785601
15.0,ket_minus,0.09621012835216725
15.0,ket_plus_i,-0.017240015837970357
15.0,ket_minus_i,0.4096641126686977
30.0,ket_0,0.19621204841536372
30.0,ket_1,0.19621204841536372
30.0,ket_plus,0.3894009229504364
30.0,ket_minus,0.003023173880290969
30.0,ket_plus_i,-0.05583931621646565
30.0,ket_minus_i,0.44826341304719297
45.0,ket_0,0.19621204841536372
45.0,ket_1,0.19621204841536372
45.0,ket_plus,0.46942237488245775
45.0,ket_minus,-0.07699827805173043
45.0,ket_plus_i,-0.11724193590116677
45.0,ket_minus_i,0.509666032731894
60.0,ket_0,0.19621204841536372
60.0,ket_1,0.19621204841536372
60.0,ket_plus,0.5308249945671589
60.0,ket_minus,-0.1384008977364316
60.0,ket_plus_i,-0.1972633878331881
60.0,ket_minus_i,0.5896874846639154
75.0,ket_0,0.19621204841536372
75.0,ket_1,0.19621204841536372
75.0,ket_plus,0.5694242949456543
75.0,ket_minus,-0.1770001981149269
75.0,ket_plus_i,-0.2904503423050645
75.0,ket_minus_i,0.6828744391357918
90.0,ket_0,0.19621204841536372
90.0,ket_1,0.19621204841536372
90.0,ket_plus,0.5825897974855091
90.0,ket_minus,-0.19016570065478178
90.0,ket_plus_i,-0.3904522623682609
90.0,ket_minus_i,0.7828763591989882
