sample,k,bond,dO_dt,div_x_j,src_deph,src_mu,residual,abs_residual
0,0,0,0.06176256512707528,0.03408708413668357,0.05834326476924452,0.03750638449451433,0.0,0.0
0,0,1,0.09292181910107178,-0.025900247656391043,0.04079573914024044,0.026225832304440286,1.3877787807814457e-17,1.3877787807814457e-17
0,0,2,-0.11494102184870467,-0.008186836480292527,-0.07494739202634611,-0.04818046630265107,-2.7755575615628914e-17,2.7755575615628914e-17
0,1,0,-0.14623205853499,-0.0248183588765958,-0.055249813906592254,-0.11580060350499352,-2.7755575615628914e-17,2.7755575615628914e-17
0,1,1,-0.11376434333288699,0.024943886091481904,-0.018274834657213128,-0.07054562258419195,0.0,0.0
0,1,2,-0.03518722839193415,-0.00012552721488610225,-0.058791686124258107,0.023478930517437845,6.938893903907228e-18,6.938893903907228e-18
0,2,0,0.0020781028434700283,-0.03410609970882895,-0.018454480541698147,-0.013573516323660776,6.938893903907228e-18,6.938893903907228e-18
0,2,1,-0.42290593037496976,0.09472987132458613,-0.196578824902142,-0.1315972341482416,0.0,0.0
0,2,2,0.24571204954444342,-0.060623771615757174,0.09904174488756731,0.08604653304111895,0.0,0.0
0,3,0,0.11805094231918073,-0.004278242001345904,0.06468905998427646,0.04908364033355836,0.0,0.0
0,3,1,0.00293086980794213,0.023466695723893254,-0.030187368800916624,0.056584934332751996,1.0408340855860843e-17,1.0408340855860843e-17
0,3,2,-0.16531404012934894,-0.01918845372254735,-0.1028156702674531,-0.08168682358444321,2.7755575615628914e-17,2.7755575615628914e-17
0,4,0,-0.08205819582999035,-0.009079750208187798,-0.047745965282805364,-0.043391980755372796,0.0,0.0
0,4,1,-0.0238804062245717,0.004118759009020057,-0.05025564746303643,0.030494000247484783,0.0,0.0
0,4,2,-0.00982179733801953,0.004960991199167741,-0.043872886327197366,0.03901208018834558,-1.734723475976807e-18,1.734723475976807e-18
1,0,0,-0.1148889777333072,-0.05091675692685074,-0.10092522979313961,-0.06488050486701831,-2.7755575615628914e-17,2.7755575615628914e-17
1,0,1,0.040353113891673745,0.12269557818464637,0.0992470299594992,0.06380166211682091,0.0,0.0
1,0,2,0.09311976477475445,-0.07177882125779562,0.0129901395320619,0.008350803984896932,-6.938893903907228e-18,6.938893903907228e-18
