profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
oscillating,-0.36069677975907544,0.029478509922077244,0.0014510573832976492,-2.772411776639487,0.004012345679012346,-0.009274982256245377,0.1049630207994936
