profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
oscillating,-3.5215131871418253,0.018493087409141174,0.05617655357367546,-0.2839688357980089,0.004062499999999999,-0.03992690894369849,0.024848036702876223
