K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.6420976203464952,0.047696955262426156,0.047696955262426156,0.0,0.0
8,0.3210488101732476,0.047696955262426156,0.047696955262426156,0.0,0.0
16,0.1605244050866238,0.047696955262426156,0.047696955262426156,0.0,0.0
32,0.0802622025433119,0.04769695526242617,0.047696955262426156,2.909575198554982e-16,2.909575198554982e-14
64,0.04013110127165595,0.04769695526242618,0.047696955262426156,4.3643627978324723e-16,4.364362797832472e-14
128,0.020065550635827975,0.047696955262426156,0.047696955262426156,0.0,0.0
