K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.5265508593058955,0.11619072697782125,0.11619072697782128,2.388794384678109e-16,2.388794384678109e-14
8,0.26327542965294776,0.11619072697782129,0.11619072697782128,1.1943971923390545e-16,1.1943971923390545e-14
16,0.13163771482647388,0.11619072697782122,0.11619072697782128,4.777588769356218e-16,4.777588769356218e-14
32,0.06581885741323694,0.11619072697782133,0.11619072697782128,4.777588769356218e-16,4.777588769356218e-14
64,0.03290942870661847,0.11619072697782122,0.11619072697782128,4.777588769356218e-16,4.777588769356218e-14
128,0.016454714353309235,0.11619072697782144,0.11619072697782128,1.4332766308068654e-15,1.4332766308068654e-13
