profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-1.6720676411200317,-2.741181457633905,-2.741181457633906,-0.4196582705305055,-0.4196582705305055,0.0,0.0
gaussian,-3.185625636642579,-2.741181457633905,-2.741181457633906,-0.41965827053050564,-0.4196582705305055,3.9683110137029353e-16,3.968311013702935e-14
oscillating,40.08598715285079,-2.741181457633896,-2.741181457633906,-0.4196582705305138,-0.4196582705305143,1.1904933041108555e-15,1.1904933041108556e-13
