profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
constant,19.776785903671552,0.008147201232564847,0.7268121953974432,0.05056433360156619,0.0027469135802469136,0.022960023495678467,0.023448824339630726
