profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
oscillating,2.2087567728763284,0.027393666908717033,0.05793332056363221,0.45274337685346916,0.003833333333333333,-0.01747976904852113,0.09747032908950012
