profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.16607600305874048,-0.48140195201792446,-0.48140195201792585,-0.04851905573687531,-0.04851905573687528,5.720551481082029e-16,5.72055148108203e-14
gaussian,-0.548737865796602,-0.48140195201792585,-0.48140195201792585,-0.048519055736875434,-0.04851905573687541,4.2904136108115105e-16,4.29041361081151e-14
oscillating,2.0621434713547373,-0.48140195201792596,-0.48140195201792585,-0.04851905573687547,-0.04851905573687542,1.0010965091893522e-15,1.0010965091893522e-13
