angle_deg,state,tr_F_rho_real
0.0,ket_0,0.33382688359772894
0.0,ket_1,0.33382688359772894
0.0,ket_plus,0.3338268835977289
0.0,ket_minus,0.3338268835977289
0.0,ket_plus_i,0.3001508967359292
0.0,ket_minus_i,0.36750287045952856
15.0,ket_0,0.33382688359772894
15.0,ket_1,0.33382688359772894
15.0,ket_plus,0.45932500381724656
15.0,ket_minus,0.20832876337821116
15.0,ket_plus_i,0.2836287557665064
15.0,ket_minus_i,0.38402501142895135
30.0,ket_0,0.33382688359772894
30.0,ket_1,0.33382688359772894
30.0,ket_plus,0.5762706345392539
30.0,ket_minus,0.09138313265620396
30.0,ket_plus_i,0.2351882894611754
30.0,ket_minus_i,0.43246547773428234
45.0,ket_0,0.33382688359772894
45.0,ket_1,0.33382688359772894
45.0,ket_plus,0.6766941242918383
45.0,ket_minus,-0.009040357096380514
45.0,ket_plus_i,0.15813063554698872
45.0,ket_minus_i,0.5095231316484691
60.0,ket_0,0.33382688359772894
60.0,ket_1,0.33382688359772894
60.0,ket_plus,0.7537517782060249
60.0,ket_minus,-0.08609801101056715
60.0,ket_plus_i,0.05770714579440428
60.0,ket_minus_i,0.6099466214010535
75.0,ket_0,0.33382688359772894
75.0,ket_1,0.33382688359772894
75.0,ket_plus,0.8021922445113561
75.0,ket_minus,-0.13453847731589824
75.0,ket_plus_i,-0.059238484927602975
75.0,ket_minus_i,0.7268922521230607
90.0,ket_0,0.33382688359772894
90.0,ket_1,0.33382688359772894
90.0,ket_plus,0.8187143854807788
90.0,ket_minus,-0.15106061828532102
90.0,ket_plus_i,-0.1847366051471207
90.0,ket_minus_i,0.8523903723425785
