angle_deg,Lambda_matter_plus,Lambda_matter_analytic,angle_error
0.0,0.0,0.0,0.0
2.307692307692308,0.02730557634724359,0.027305576347243603,-1.3877787807814457e-17
4.615384615384616,0.05456686294979927,0.054566862949799295,-2.7755575615628914e-17
6.9230769230769225,0.08173964190110695,0.08173964190110698,-2.7755575615628914e-17
9.230769230769232,0.10877983885434056,0.1087798388543406,-4.163336342344337e-17
11.538461538461538,0.1356435945111597,0.13564359451115973,-2.7755575615628914e-17
13.846153846153845,0.162287335761652,0.16228733576165205,-5.551115123125783e-17
16.153846153846153,0.18866784636007675,0.1886678463600768,-5.551115123125783e-17
18.461538461538463,0.21474233702177337,0.21474233702177345,-8.326672684688674e-17
20.769230769230766,0.24046851482753784,0.24046851482753795,-1.1102230246251565e-16
23.076923076923077,0.2658046518228922,0.26580465182289237,-1.6653345369377348e-16
25.384615384615387,0.2907096527009793,0.2907096527009794,-1.1102230246251565e-16
27.69230769230769,0.3151431214593006,0.3151431214593008,-1.6653345369377348e-16
29.999999999999996,0.33906542692218056,0.3390654269221806,-5.551115123125783e-17
32.30769230769231,0.36243776702267755,0.36243776702267766,-1.1102230246251565e-16
34.61538461538461,0.38522223173967934,0.3852222317396795,-1.6653345369377348e-16
36.92307692307693,0.4073818645880954,0.4073818645880955,-1.1102230246251565e-16
39.23076923076923,0.42888072256241083,0.428880722562411,-1.6653345369377348e-16
41.53846153846153,0.44968393443637283,0.44968393443637306,-2.220446049250313e-16
43.84615384615385,0.4697577573242476,0.46975775732424785,-2.220446049250313e-16
46.15384615384615,0.48906963141190374,0.48906963141190396,-2.220446049250313e-16
48.46153846153846,0.5075882327689503,0.5075882327689505,-2.220446049250313e-16
50.769230769230774,0.5252835241562661,0.5252835241562663,-2.220446049250313e-16
53.07692307692307,0.5421268037465118,0.5421268037465119,-1.1102230246251565e-16
55.38461538461538,0.5580907516785983,0.5580907516785986,-2.220446049250313e-16
57.69230769230768,0.5731494743706022,0.5731494743706023,-1.1102230246251565e-16
59.99999999999999,0.5872785465192488,0.5872785465192492,-3.3306690738754696e-16
62.30769230769231,0.6004550507178457,0.6004550507178459,-2.220446049250313e-16
64.61538461538461,0.6126576146283976,0.6126576146283979,-2.220446049250313e-16
66.92307692307692,0.6238664456476187,0.623866445647619,-2.220446049250313e-16
69.23076923076923,0.6340633630106065,0.6340633630106068,-3.3306690738754696e-16
71.53846153846153,0.64323182728011,0.6432318272801102,-2.220446049250313e-16
73.84615384615385,0.6513569671735557,0.6513569671735561,-3.3306690738754696e-16
76.15384615384615,0.6584256036843245,0.6584256036843247,-2.220446049250313e-16
78.46153846153847,0.6644262714581463,0.6644262714581465,-2.220446049250313e-16
80.76923076923076,0.6693492373899487,0.6693492373899489,-2.220446049250313e-16
83.07692307692307,0.6731865164109877,0.6731865164109879,-2.220446049250313e-16
85.38461538461537,0.6759318844406585,0.675931884440659,-4.440892098500626e-16
87.6923076923077,0.6775808884819783,0.6775808884819785,-2.220446049250313e-16
90.0,0.6781308538443611,0.6781308538443613,-2.220446049250313e-16
