K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.24126738079611437,0.20413714589301285,0.20413714589301285,0.0,0.0
8,0.12063369039805719,0.20413714589301288,0.20413714589301285,1.3596533592262196e-16,1.3596533592262195e-14
16,0.06031684519902859,0.20413714589301288,0.20413714589301285,1.3596533592262196e-16,1.3596533592262195e-14
32,0.030158422599514297,0.20413714589301282,0.20413714589301285,1.3596533592262196e-16,1.3596533592262195e-14
64,0.015079211299757148,0.20413714589301288,0.20413714589301285,1.3596533592262196e-16,1.3596533592262195e-14
128,0.007539605649878574,0.20413714589301288,0.20413714589301285,1.3596533592262196e-16,1.3596533592262195e-14
