seed,n_sites,n_cases,t_final,gamma_deph,eta0,intercept_max_abs_residual,coef_dt_max_abs_residual,coef_dmu_max_abs_residual,coef_dt_dmu_max_abs_residual,fit_r2_max_abs_residual,intercept_mean_abs_residual,coef_dt_mean_abs_residual,coef_dmu_mean_abs_residual,coef_dt_dmu_mean_abs_residual,fit_r2_mean_abs_residual,max_residual_overall,mean_residual_overall,intercept_abs,intercept_abs_tol,intercept_rel_tol,intercept_scaled_tol,pass_intercept_tol,pass_intercept_scaled_tol,pass_all
20270229,4,16,0.75,0.3899900791593275,1.37538584865445,0.003014014175842368,1.2281061047574577,-0.00495690217122062,-2.0277270151099223,0.6676410078000568,3.2028328485355594e-05,0.14581343097801233,5.145254694581773e-05,-0.1333620054639941,0.8085013299763635,0.12533113487828823,0.005394558684024694,0.003014014175842368,0.001,0.08,0.010026490790263059,False,True,True
