epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.05,0.35339767667990457,0.040546639376007554,0.002684653907763681,0.0038806818181818183,-0.024271590678564492,0.9704194543754648
