epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.15,0.6623815151476908,0.12919407183841725,0.0024759477268897073,0.003994318181818181,-0.024271590678564492,0.9704194543754648
