n,epsilon,dS_hor_avg,dQ_in,dQ_avg,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,0.6,0.0054,0.00486825629660769,-0.00486825629660769,0.05520580496606314,0.05520580496606403,0.0075,-0.024271590678564502,-0.10933813995558568,0.9704194543754645,0.045
1,0.6,0.0063,0.004369665326722444,-0.004369665326722444,0.11421643203152126,0.05901062706545812,0.00875,-0.024271590678564502,-0.1083742016940125,0.9704194543754645,0.0975
2,0.6,0.0036,0.003126159382006556,-0.003126159382006556,0.1442170899453139,0.03000065791379264,0.005,-0.024271590678564502,-0.1078233798302564,0.9704194543754645,0.1275
3,0.6,0.0036,0.0007881586888234875,-0.0007881586888234875,0.17320876453876796,0.02899167459345406,0.005,-0.024271590678564502,-0.1072725579665003,0.9704194543754645,0.1575
4,0.6,0.0018,0.001711090792391196,-0.001711090792391196,0.18702880335672517,0.013820038817957209,0.0025,-0.024271590678564502,-0.10699714703462224,0.9704194543754645,0.1725
5,0.6,0.008100000000000001,0.001067946243934826,-0.001067946243934826,0.24489936589448802,0.05787056253776285,0.01125,-0.024271590678564502,-0.10575779784117102,0.9704194543754645,0.24
6,0.6,0.0054,0.004395406284685469,-0.004395406284685469,0.2833841924800713,0.038484826585583276,0.0075,-0.024271590678564502,-0.10493156504553688,0.9704194543754645,0.285
7,0.6,0.0072,0.0045446203319195674,-0.0045446203319195674,0.3322809113538275,0.048896718873756184,0.01,-0.024271590678564502,-0.10382992131802468,0.9704194543754647,0.345
8,0.6,0.0036,0.0036936996788435403,-0.0036936996788435403,0.3566827601983706,0.024401848844543106,0.005,-0.024271590678564502,-0.10327909945426858,0.9704194543754645,0.375
9,0.6,0.0063,0.0013930138325525436,-0.0013930138325525436,0.39770215757900595,0.04101939738063537,0.00875,-0.024271590678564502,-0.1023151611926954,0.9704194543754645,0.4275
10,0.6,0.0063,0.00842948998106471,-0.00842948998106471,0.44117843446734895,0.04347627688834299,0.00875,-0.024271590678564502,-0.10135122293112224,0.9704194543754645,0.48
11,0.6,0.009899999999999999,0.006304606807380335,-0.006304606807380335,0.5026469352947205,0.06146850082737154,0.01375,-0.024271590678564502,-0.09983646280579296,0.9704194543754645,0.5625
12,0.6,0.0054,0.007347792475618628,-0.007347792475618628,0.5356179790968916,0.032971043802171085,0.0075,-0.024271590678564502,-0.09901023001015882,0.9704194543754645,0.6075
13,0.6,0.008100000000000001,0.003575039115557863,-0.003575039115557863,0.5814407731869895,0.04582279409009793,0.01125,-0.024271590678564502,-0.09777088081670758,0.9704194543754645,0.675
14,0.6,0.006299999999999999,0.00661109797440369,-0.00661109797440369,0.6178218698085997,0.036381096621610154,0.00875,-0.024271590678564502,-0.09680694255513442,0.9704194543754647,0.7275
15,0.6,0.0072,0.006507620630843191,-0.006507620630843191,0.657923043872893,0.040101174064293366,0.01,-0.024271590678564502,-0.09570529882762221,0.9704194543754645,0.7875
16,0.6,0.0072,0.007205976534580839,-0.007205976534580839,0.6975941793121446,0.039671135439251604,0.01,-0.024271590678564502,-0.09460365510011003,0.9704194543754645,0.8475
