epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.3,0.9608388760116916,0.34642191781385423,0.0017736784018517375,0.003943181818181818,-0.024271590678564492,0.9704194543754648
