n,epsilon,dS_hor_avg,dQ_in,dQ_avg,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,0.3,0.0072,0.0019778705433990094,-0.0019778705433990094,0.07132270327887963,0.07132270327888074,0.01,-0.024271590678564502,-0.10906272902370762,0.9704194543754645,0.06
1,0.3,0.0045000000000000005,0.0008345207788406481,-0.0008345207788406481,0.10908410434410673,0.0377614010652271,0.00625,-0.024271590678564502,-0.1083742016940125,0.9704194543754645,0.0975
2,0.3,0.0027,-0.0007130524636055982,0.0007130524636055982,0.1322759956569029,0.02319189131279617,0.00375,-0.024271590678564502,-0.10796108529619541,0.9704194543754645,0.12
3,0.3,0.009899999999999999,0.003975139942364503,-0.003975139942364503,0.21442876773381989,0.08215277207691699,0.01375,-0.024271590678564502,-0.10644632517086616,0.9704194543754645,0.2025
4,0.3,0.0063,0.001793363300989692,-0.001793363300989692,0.25830823962350147,0.04387947188968158,0.00875,-0.024271590678564502,-0.10548238690929299,0.9704194543754645,0.255
5,0.3,0.0063,0.0043707157669619036,-0.0043707157669619036,0.304730702404744,0.04642246278124251,0.00875,-0.024271590678564502,-0.1045184486477198,0.9704194543754645,0.3075
6,0.3,0.009000000000000001,0.00415673365614703,-0.00415673365614703,0.3649580519270692,0.060227349522325224,0.0125,-0.024271590678564502,-0.10314139398832955,0.9704194543754645,0.3825
7,0.3,0.0054,0.002217920666094009,-0.002217920666094009,0.3997083481831439,0.034750296256074675,0.0075,-0.024271590678564502,-0.1023151611926954,0.9704194543754645,0.4275
8,0.3,0.008100000000000001,-0.0010887950802669923,0.0010887950802669923,0.4497338698466658,0.05002552166352192,0.01125,-0.024271590678564502,-0.10107581199924418,0.9704194543754645,0.495
9,0.3,0.0054,0.003162025888665867,-0.003162025888665867,0.48178252544066164,0.032048655593995834,0.0075,-0.024271590678564502,-0.10024957920361004,0.9704194543754645,0.54
10,0.3,0.0072,0.00249232407739145,-0.00249232407739145,0.5279597827782173,0.04617725733755568,0.01,-0.024271590678564502,-0.09914793547609783,0.9704194543754645,0.6
11,0.3,0.0063,0.0025556419268990445,-0.0025556419268990445,0.5660341120537175,0.03807432927550014,0.00875,-0.024271590678564502,-0.09818399721452466,0.9704194543754647,0.6525
12,0.3,0.0018,-0.001263826051532385,0.001263826051532385,0.5764351434034718,0.010401031349754342,0.0025,-0.024271590678564502,-0.09790858628264662,0.9704194543754647,0.6675
13,0.3,0.0072,0.005702304047651145,-0.005702304047651145,0.6183764464772724,0.04194130307380062,0.01,-0.024271590678564502,-0.09680694255513442,0.9704194543754647,0.7275
14,0.3,0.008100000000000001,0.0014239347678931219,-0.0014239347678931219,0.6626255911334636,0.04424914465619123,0.01125,-0.024271590678564502,-0.0955675933616832,0.9704194543754647,0.795
15,0.3,0.0027,0.0010158074102665498,-0.0010158074102665498,0.6770152390251486,0.014389647891684954,0.00375,-0.024271590678564502,-0.09515447696386613,0.9704194543754645,0.8175
16,0.3,0.0072,0.002708348869548884,-0.002708348869548884,0.7159694488009383,0.03895420977578967,0.01,-0.024271590678564502,-0.09405283323635392,0.9704194543754645,0.8775
17,0.3,0.0027,0.0007958934010311057,-0.0007958934010311057,0.7298813257015957,0.013911876900657427,0.00375,-0.024271590678564502,-0.09363971683853685,0.9704194543754647,0.9
18,0.3,0.0072,-0.001010770557486401,0.001010770557486401,0.7670430532010901,0.037161727499494424,0.01,-0.024271590678564502,-0.09253807311102465,0.9704194543754647,0.96
19,0.3,0.0063,0.0015421556629920037,-0.0015421556629920037,0.7994277386478945,0.032384685446804395,0.00875,-0.024271590678564502,-0.09157413484945148,0.9704194543754645,1.0125
20,0.3,0.0018,0.0008227627496557355,-0.0008227627496557355,0.8083347405094944,0.008907001861599873,0.0025,-0.024271590678564502,-0.09129872391757342,0.9704194543754645,1.0275
21,0.3,0.0072,0.004521828890424334,-0.004521828890424334,0.8448912122670382,0.03655647175754384,0.01,-0.024271590678564502,-0.09019708019006123,0.9704194543754647,1.0875
22,0.3,0.0072,0.0002979163279170224,-0.0002979163279170224,0.8795137157099836,0.034622503442945374,0.01,-0.024271590678564502,-0.08909543646254903,0.9704194543754647,1.1475
23,0.3,0.0063,0.0036429053760640355,-0.0036429053760640355,0.9099390645798593,0.03042534886987569,0.00875,-0.024271590678564502,-0.08813149820097586,0.9704194543754647,1.2
24,0.3,0.0063,0.003281031434327185,-0.003281031434327185,0.9409898959397571,0.031050831359897835,0.00875,-0.024271590678564502,-0.08716755993940269,0.9704194543754645,1.2525
25,0.3,0.0072,0.003092741432398018,-0.003092741432398018,0.9747145636060733,0.03372466766631621,0.01,-0.024271590678564502,-0.08606591621189048,0.9704194543754647,1.3125
26,0.3,0.0054,0.003639701496474261,-0.003639701496474261,1.0006559089954337,0.025941345389360326,0.0075,-0.024271590678564502,-0.08523968341625635,0.9704194543754645,1.3575
27,0.3,0.0063,0.0022959486592655487,-0.0022959486592655487,1.0297775773169935,0.029121668321559824,0.00875,-0.024271590678564502,-0.08427574515468317,0.9704194543754647,1.41
28,0.3,0.0009,0.001309605935533483,-0.001309605935533483,1.0340795573047292,0.004301979987735738,0.00125,-0.024271590678564502,-0.08413803968874414,0.9704194543754645,1.4175
29,0.3,0.0045000000000000005,0.0006068735761972202,-0.0006068735761972202,1.0543826166729808,0.020303059368251608,0.00625,-0.024271590678564502,-0.083449512359049,0.9704194543754647,1.455
30,0.3,0.0063,0.003041181540612483,-0.003041181540612483,1.081930470110972,0.027547853437991154,0.00875,-0.024271590678564502,-0.08248557409747584,0.9704194543754647,1.5075
31,0.3,0.0036,0.0038015397253483925,-0.0038015397253483925,1.098064065775918,0.016133595664945988,0.005,-0.024271590678564502,-0.08193475223371974,0.9704194543754647,1.5375
32,0.3,0.0054,-0.0011877708341595178,0.0011877708341595178,1.1211715947034522,0.023107528927534204,0.0075,-0.024271590678564502,-0.08110851943808559,0.9704194543754647,1.5825
33,0.3,0.0036,-0.00018226040687043066,0.00018226040687043066,1.1361856659571512,0.015014071253699024,0.005,-0.024271590678564502,-0.08055769757432948,0.9704194543754647,1.6125
34,0.3,0.0027,0.0008917371865335477,-0.0008917371865335477,1.1478430884942998,0.011657422537148632,0.00375,-0.024271590678564502,-0.08014458117651242,0.9704194543754647,1.635
35,0.3,0.0063,0.004135969702723515,-0.004135969702723515,1.1751260882765422,0.027282999782242356,0.00875,-0.024271590678564502,-0.07918064291493924,0.9704194543754647,1.6875
