epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.05,0.35339767667990457,0.040546639376007554,0.002684653907763681,0.0038806818181818183,-0.024271590678564492,0.9704194543754648
0.15,0.6623815151476908,0.12919407183841725,0.0024759477268897073,0.003994318181818181,-0.024271590678564492,0.9704194543754648
0.3,0.9608388760116916,0.34642191781385423,0.0017736784018517375,0.003943181818181818,-0.024271590678564492,0.9704194543754648
0.6,0.8629778122477711,0.7034762751258292,0.0007980885825640333,0.003994318181818181,-0.024271590678564492,0.9704194543754648
