profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,0.5351130346234506,2.089906280457696,2.0899062804576958,0.044705878513006454,0.04470587851300646,1.5521211381380891e-16,1.552121138138089e-14
gaussian,2.3821485688358663,2.089906280457696,2.0899062804576958,0.04470587851300645,0.04470587851300646,3.1042422762761783e-16,3.104242276276178e-14
oscillating,4.188862454910541,2.0899062804576967,2.0899062804576958,0.04470587851300644,0.04470587851300645,1.5521211381380896e-16,1.5521211381380897e-14
