K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.6207428605895505,0.5064326385660434,0.5064326385660434,0.0,0.0
8,0.31037143029477526,0.5064326385660434,0.5064326385660434,0.0,0.0
16,0.15518571514738763,0.5064326385660433,0.5064326385660434,2.1922422452248232e-16,2.1922422452248232e-14
32,0.07759285757369382,0.5064326385660435,0.5064326385660434,2.1922422452248232e-16,2.1922422452248232e-14
64,0.03879642878684691,0.5064326385660435,0.5064326385660434,2.1922422452248232e-16,2.1922422452248232e-14
128,0.019398214393423454,0.5064326385660438,0.5064326385660434,8.768968980899293e-16,8.768968980899293e-14
