mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,120,0.3190788178096886,0.6348644853431897,1.1102230246251565e-16,0.0,1.1102230246251565e-16,4.7586472000181466e-17,1.0,0.5086430972443614,4.9081434490799e-13
