angle_deg,state,tr_F_rho_real
0.0,ket_0,0.2843281756488912
0.0,ket_1,0.2843281756488912
0.0,ket_plus,0.2843281756488911
0.0,ket_minus,0.2843281756488911
0.0,ket_plus_i,0.18626962565774477
0.0,ket_minus_i,0.3823867256400375
15.0,ket_0,0.2843281756488912
15.0,ket_1,0.2843281756488912
15.0,ket_plus,0.3999349433862917
15.0,ket_minus,0.1687214079114905
15.0,ket_plus_i,0.17104970594711003
15.0,ket_minus_i,0.39760664535067225
30.0,ket_0,0.2843281756488912
30.0,ket_1,0.2843281756488912
30.0,ket_plus,0.5076633009516053
30.0,ket_minus,0.06099305034617699
30.0,ket_plus_i,0.12642715919137895
30.0,ket_minus_i,0.4422291921064033
45.0,ket_0,0.2843281756488912
45.0,ket_1,0.2843281756488912
45.0,ket_plus,0.600171738806284
45.0,ket_minus,-0.0315153875085018
45.0,ket_plus_i,0.055442938209709414
45.0,ket_minus_i,0.5132134130880728
60.0,ket_0,0.2843281756488912
60.0,ket_1,0.2843281756488912
60.0,ket_plus,0.6711559597879535
60.0,ket_minus,-0.10249960849017134
60.0,ket_plus_i,-0.03706549964496936
60.0,ket_minus_i,0.6057218509427515
75.0,ket_0,0.2843281756488912
75.0,ket_1,0.2843281756488912
75.0,ket_plus,0.7157785065436847
75.0,ket_minus,-0.14712215524590244
75.0,ket_plus_i,-0.14479385721028293
75.0,ket_minus_i,0.7134502085080652
90.0,ket_0,0.2843281756488912
90.0,ket_1,0.2843281756488912
90.0,ket_plus,0.7309984262543194
90.0,ket_minus,-0.16234207495653719
90.0,ket_plus_i,-0.26040062494768357
90.0,ket_minus_i,0.8290569762454658
