angle_deg,state,tr_F_rho_real
0.0,ket_0,0.2068282170112395
0.0,ket_1,0.2068282170112395
0.0,ket_plus,0.20682821701123943
0.0,ket_minus,0.20682821701123943
0.0,ket_plus_i,-0.2502289602874797
0.0,ket_minus_i,0.6638853943099585
15.0,ket_0,0.2068282170112395
15.0,ket_1,0.2068282170112395
15.0,ket_plus,0.2788100616040725
15.0,ket_minus,0.13484637241840636
15.0,ket_plus_i,-0.25970554990907396
15.0,ket_minus_i,0.6733619839315528
30.0,ket_0,0.2068282170112395
30.0,ket_1,0.2068282170112395
30.0,ket_plus,0.3458864624435266
30.0,ket_minus,0.06776997157895223
30.0,ket_plus_i,-0.2874895048519499
30.0,ket_minus_i,0.7011459388744288
45.0,ket_0,0.2068282170112395
45.0,ket_1,0.2068282170112395
45.0,ket_plus,0.4034862736613865
45.0,ket_minus,0.010170160361092362
45.0,ket_plus_i,-0.3316873945019071
45.0,ket_minus_i,0.745343828524386
60.0,ket_0,0.2068282170112395
60.0,ket_1,0.2068282170112395
60.0,ket_plus,0.44768416331134364
60.0,ket_minus,-0.03402772928886477
60.0,ket_plus_i,-0.38928720571976694
60.0,ket_minus_i,0.8029436397422458
75.0,ket_0,0.2068282170112395
75.0,ket_1,0.2068282170112395
75.0,ket_plus,0.47546811825421964
75.0,ket_minus,-0.061811684231740764
75.0,ket_plus_i,-0.45636360655922115
75.0,ket_minus_i,0.8700200405817
90.0,ket_0,0.2068282170112395
90.0,ket_1,0.2068282170112395
90.0,ket_plus,0.4849447078758139
90.0,ket_minus,-0.07128827385333503
90.0,ket_plus_i,-0.5283454511520542
90.0,ket_minus_i,0.9420018851745331
