profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.6122422536537518,-1.4822174214392372,-1.4822174214392387,-0.24130098720536278,-0.2413009872053627,3.4507412427625522e-16,3.4507412427625525e-14
gaussian,-1.69040665921578,-1.4822174214392394,-1.4822174214392387,-0.2413009872053628,-0.24130098720536275,2.3004941618417007e-16,2.3004941618417005e-14
oscillating,2.9901172056000953,-1.4822174214392385,-1.4822174214392387,-0.24130098720536278,-0.24130098720536272,2.300494161841701e-16,2.3004941618417012e-14
