profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
gaussian,1.9108965468877146,0.023812882228932443,0.025841553647287574,0.5233145675147638,0.003083333333333333,0.0010241570316735088,0.09515491021103908
