K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.9761201930631395,0.4109827199845333,0.4109827199845333,0.0,0.0
8,0.48806009653156973,0.4109827199845333,0.4109827199845333,0.0,0.0
16,0.24403004826578487,0.4109827199845333,0.4109827199845333,0.0,0.0
32,0.12201502413289243,0.41098271998453323,0.4109827199845333,1.350693071313236e-16,1.3506930713132361e-14
64,0.061007512066446216,0.41098271998453323,0.4109827199845333,1.350693071313236e-16,1.3506930713132361e-14
128,0.030503756033223108,0.4109827199845333,0.4109827199845333,0.0,0.0
