profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.3256719502453584,-1.2714287919862501,-1.2714287919862457,-0.3622129345951596,-0.3622129345951594,4.597667222455909e-16,4.5976672224559086e-14
gaussian,-1.4492191832990229,-1.2714287919862464,-1.2714287919862457,-0.36221293459515913,-0.36221293459515896,4.597667222455914e-16,4.597667222455914e-14
oscillating,-2.5458950709029713,-1.2714287919862468,-1.2714287919862457,-0.36221293459515896,-0.3622129345951591,3.065111481637275e-16,3.0651114816372753e-14
