boot_id,intercept,coef_lm_w1_times_delta_alpha,coef_delta_alpha,coef_lambda_w_g2_mean
119,2.0814642946164037,7.850251433592783,-9.416808335721425,20.572800214432508
120,2.3922919024498035,8.786002257598584,-10.420808622049629,29.498428932695354
121,2.265456418087636,6.2939134025038435,-8.469938607232633,19.92966703396566
122,3.274763255238243,12.595181515078599,-14.992463547817346,18.191470472916553
123,2.0859767308378836,8.655701705548623,-9.763136511218912,37.43569032789429
124,1.8974605906389446,5.920755373780705,-7.5843471021410656,13.265620260598004
125,2.844038239217485,9.076529239474064,-11.35004585279801,16.532106102067257
126,1.2300066913494643,2.7247159863800636,-4.752975038858216,12.347789844362067
127,0.769127415435971,2.4413838513750705,-3.393592247747772,27.45964662069058
128,2.1696833387684573,4.8890494735321575,-7.038174611498732,18.743753351760017
129,2.197534129050316,8.210210908648179,-10.15264998104046,21.431497977908286
130,3.4648042843363136,12.830122410857959,-15.367802572717638,16.024301937890662
131,2.13403060998517,4.809178073264239,-7.436849032687513,6.85757454112767
132,2.869374594081389,11.108455772843344,-12.525197965556666,18.96509297051767
133,2.8199942843728416,10.436177109846623,-12.57175744280707,18.644972946244565
134,1.6694558404044992,6.7581210415512425,-7.752872527216367,31.716420295501628
135,2.4492432504457478,7.742077938032936,-10.102314012821427,19.73674916653716
136,1.974297033135163,6.035199671705438,-7.746560528569695,12.482186839591572
137,2.8139817615640665,10.232030946462373,-12.63358506563933,14.825817170468587
138,2.2232178977418404,6.5373633114835075,-8.476278094459964,24.791198920622264
139,2.3063836706329126,7.024701663924486,-9.031191730145142,19.324914939522213
140,2.7813438236604613,9.94966115877287,-12.126575216418429,27.71328040620512
141,2.273127861355095,7.349270383675125,-9.611493877660617,15.183771613847892
142,3.236639016164602,13.972813773118101,-15.740180949949986,23.525686211719083
143,3.197387235833677,5.014414983672318,-8.738274975841213,3.639628769856874
144,1.6382585600425013,4.436113224273876,-6.323767629931307,12.168040800556483
145,0.8080285886784961,2.904958040460541,-3.535148957515747,23.220135386260196
146,2.8616983637650812,8.652166870260315,-11.934682339747182,12.426351880918741
147,1.9997392421786668,6.53443609507816,-7.908947296570056,30.630148433658917
148,2.3419069917451867,11.051125194212446,-12.622782469317022,20.501872001468076
149,3.406677883378182,9.348990486059844,-12.229759324147247,17.98585414363428
150,2.0507226521889197,5.557742236751712,-7.697423470275333,-3.952376626855952
151,3.813446968842766,15.602689083599765,-18.398657098748885,8.942920449262981
152,2.678432069037196,7.756184527606305,-10.318459439165325,12.014401285735646
153,1.845807892588569,-0.026117965568452035,-2.890340861418135,6.738346871350369
154,1.390890080791786,2.8873348140082524,-4.508836913665114,15.805537515226778
155,1.4795058145566655,1.380103470483646,-3.290235754733366,22.351319011028778
156,-0.4622827407762276,-1.0138882928376718,1.5675948854174955,32.31525362210455
157,2.4630486755984036,9.039004359287636,-10.804784561951303,15.108373932649588
158,2.966348679239588,5.446762202023388,-9.011542341471579,9.013518117008946
159,1.586104951911168,4.921523889018988,-6.273529873697076,24.243020023507235
160,1.8007187122453021,4.370887163667168,-6.238284837657991,19.425555108753713
161,2.694713908341699,9.959005274463031,-11.955647886825176,15.814577936488334
162,2.797554093449107,4.667883686497573,-8.30796470252975,3.646377277465211
163,2.5709207375353094,9.621236730623384,-11.810941377906447,21.177555515289885
164,2.2835342641761023,5.3385784877745515,-7.690656503223879,16.897081485042204
165,2.0289534279023003,6.310725754642324,-8.17356316898758,19.501157369493484
166,2.0921653331931065,2.7056316680702714,-5.323159609406312,7.371624218010241
167,2.2235062521879505,8.56304708308804,-9.974301384630088,29.58580271372875
168,1.630970946395919,2.7975139610942548,-5.358452846499338,12.829430775377258
169,1.561087546548326,5.076366639601827,-6.661276296642282,22.34247615299765
170,2.70596254052154,9.958520961070796,-12.267170057683428,12.032405557695359
171,1.8631807974725545,6.172919065672952,-7.701793910865827,20.33137435426058
172,1.9873662776881185,6.936593523516284,-8.716470747661914,14.638883660134944
173,2.1894611402376247,7.209517451339511,-9.414726091215966,25.69755656871017
174,2.661561142216436,4.894040241460725,-7.981124467916008,3.7910366444796844
175,1.9678743088345072,0.6753497463687281,-3.948529842032201,4.024592210448492
176,1.6557210024374782,4.293796353600993,-5.956989746403329,19.67266573895586
177,1.0481949738274892,2.1549596644882505,-3.452199932310553,28.023037275806953
178,1.7108279594343294,4.857894681226244,-6.3655220297911965,22.864648191123898
179,2.1019049671307672,7.493432445426346,-9.17852647331592,12.91472206025316
180,2.612385613194284,8.227673170479012,-10.654670625905096,6.1810126655962945
181,2.0407677057032174,8.576254663108113,-10.05552727058449,23.725037019255073
182,1.9232478663222559,4.81701353954945,-6.596760368304452,27.015956685784506
183,0.5330885763176733,2.0143691151714265,-2.4249471040538766,30.39063108220408
184,1.811844398090415,4.602123849681139,-6.168821314174939,12.46271499152819
185,2.898769517268077,9.930294443935354,-12.031738168394545,32.91431779794148
186,2.702418182335135,11.135349246793883,-13.131395008011465,9.331522775198833
187,3.167149997031595,10.035483249604289,-12.470063313534322,14.523909908801627
188,1.4879403892633476,4.049586217846784,-5.369595208690064,20.29413597206569
189,2.227771581906796,12.975562198984111,-13.425829884745706,28.862888935278004
190,2.6830446342991228,11.654535294532614,-13.430192289059368,20.135879127952172
191,3.3565242568792013,14.87963855659327,-16.251839261763873,19.80324414415136
192,2.453339213568076,4.583380693803343,-7.420753170671442,2.691179875959368
193,2.2165877546199066,10.837106520096329,-11.652267238808037,27.26811894017095
194,2.5245468746498374,6.016558287149243,-8.673157287618109,8.232776792914791
195,1.8991781434092878,6.491814528974065,-7.769098651290268,24.180478185245676
196,1.628899375264924,-1.3962947550937364,-1.6981398276814947,8.003649688357225
197,1.949642927697549,7.173139176729321,-8.571413905925608,27.569777715668394
198,0.869101342806382,2.7174700826713956,-3.711369263804888,8.799889287984188
199,3.375530067708534,13.878072422263871,-16.28267084921128,10.081689286472805
200,1.8207430551229942,6.177121872306833,-7.886799789354581,12.617287641282434
201,1.3020331124471134,5.528315922289907,-6.325443507419572,31.51820846078604
202,1.1504305547315774,4.028702163923892,-4.560177872510677,29.686034998768502
203,3.0496766073599204,7.277942743577325,-10.47089139199084,1.0294526459260802
204,1.6320495236716472,2.6174488374567484,-4.82680311266915,15.17540236073077
205,1.3043492935525156,2.657434147476981,-4.029523955712623,14.84951731086026
206,2.086407013019296,5.055699452944986,-7.07945870455675,25.4375833590046
207,1.8607846325473598,4.766061359629663,-6.473027188641889,32.20638112805992
208,0.6717406889205153,0.529097314832029,-1.7899242620140003,12.041032872718578
209,1.1433069164382825,4.8627960356891,-5.85219380057733,25.946135128751585
210,2.2039404318799205,6.9661766261455575,-8.786193883349808,17.73641297551612
211,2.9178630382160877,8.449130052410291,-10.972720718404968,17.965199639616664
212,2.580333573154616,9.535496209470368,-11.640605882591933,23.615930452818112
213,1.9004632116463949,5.057130535342554,-6.684744049726009,23.712006573232483
214,2.3460357994201377,7.371674754517061,-9.026539165910823,29.258616220636462
215,0.8584034931883151,4.372914842578744,-4.744182701230664,37.54946783633714
216,1.9655182596528242,7.2727950208494665,-9.190268252247316,13.803938879597844
217,1.7070031482597816,1.1195011895791052,-3.4362441691880425,12.886773604737941
218,2.8499564486934896,7.909474774902352,-10.89326668605425,13.73627508773799
219,2.075350836701655,6.1749610290190295,-8.41627583305168,20.6349415811813
220,2.5707495268490823,10.113683812159069,-11.904546337617825,17.580656907342142
221,-0.9636028171448852,-2.2393040416345196,3.3688559731921743,34.100186859920875
222,1.4642195464693233,-0.26445751090139497,-2.556623969529495,9.662330056172715
223,1.2643689847167114,4.6667001908496095,-5.878728020302628,21.082601802827018
224,2.3375522067622034,5.663490492234708,-8.250351559769163,10.549543771116424
225,2.349739561694717,8.538966512314989,-10.093941193375365,20.939854730713435
226,1.9405145487450848,1.6527194072414175,-4.606248158023572,2.428204033628469
227,3.1571156951439163,8.788106988998859,-11.752429672541302,1.237402345908905
228,1.0867525131122688,1.7573564418773961,-3.22697542736139,19.114736525138557
229,2.0478915202538515,3.491773339118375,-6.284866387166655,11.931744768143847
230,1.9745857012951094,6.107396394502739,-7.8398345125625575,17.93760617931843
231,2.2128264351464195,5.576813703852742,-7.734355860752674,18.797432980804818
232,1.1340906636708514,-0.10495273261731897,-1.2647284959645615,23.363467860185263
233,2.079401020726166,11.144460693843065,-12.045889783371301,21.00821910474192
234,2.466282347876486,4.276895683061106,-6.920426799819455,10.149655500463643
235,2.5349089324804024,7.54724807988515,-9.481336163133726,24.620324768229313
236,1.9049475863748064,2.471294406995422,-4.499279925494209,13.043428563810613
237,1.0982265537917646,1.7598682830118162,-3.266297323782251,7.697885797336431
238,0.9538258441209885,2.860158195375329,-3.654759371588183,20.492417549317736
239,2.9094371016999125,13.287180372071099,-14.703480972888007,21.855751260416724
