profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.8232301029370532,-2.3893418368400607,-2.3893418368400607,-0.5599897174204232,-0.5599897174204232,0.0,0.0
gaussian,-2.7235487269459897,-2.3893418368400616,-2.3893418368400607,-0.5599897174204225,-0.5599897174204227,3.9651550379866493e-16,3.9651550379866495e-14
oscillating,10.38373175559261,-2.389341836840056,-2.3893418368400607,-0.5599897174204266,-0.5599897174204261,7.930310075973249e-16,7.93031007597325e-14
