angle_deg,state,tr_F_rho_real
0.0,ket_0,0.6327092064775541
0.0,ket_1,0.6327092064775541
0.0,ket_plus,0.632709206477554
0.0,ket_minus,0.632709206477554
0.0,ket_plus_i,1.0020447634498941
0.0,ket_minus_i,0.26337364950521386
15.0,ket_0,0.6327092064775541
15.0,ket_1,0.6327092064775541
15.0,ket_plus,0.819630566765456
15.0,ket_minus,0.44578784618965195
15.0,ket_plus_i,0.9774360995155584
15.0,ket_minus_i,0.28798231343954966
30.0,ket_0,0.6327092064775541
30.0,ket_1,0.6327092064775541
30.0,ket_plus,0.9938135452518907
30.0,ket_minus,0.27160486770321723
30.0,ket_plus_i,0.9052871474919362
30.0,ket_minus_i,0.3601312654631719
45.0,ket_0,0.6327092064775541
45.0,ket_1,0.6327092064775541
45.0,ket_plus,1.1433878598039897
45.0,ket_minus,0.12203055315111831
45.0,ket_plus_i,0.7905147392276565
45.0,ket_minus_i,0.47490367372745157
60.0,ket_0,0.6327092064775541
60.0,ket_1,0.6327092064775541
60.0,ket_plus,1.2581602680682693
60.0,ket_minus,0.007258144886838624
60.0,ket_plus_i,0.6409404246755575
60.0,ket_minus_i,0.6244779882795506
75.0,ket_0,0.6327092064775541
75.0,ket_1,0.6327092064775541
75.0,ket_plus,1.3303092200918918
75.0,ket_minus,-0.06489080713678375
75.0,ket_plus_i,0.4667574461891226
75.0,ket_minus_i,0.7986609667659854
90.0,ket_0,0.6327092064775541
90.0,ket_1,0.6327092064775541
90.0,ket_plus,1.3549178840262275
90.0,ket_minus,-0.08949947107111954
90.0,ket_plus_i,0.27983608590122067
90.0,ket_minus_i,0.9855823270538874
