mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,120,0.1698291801720504,0.7825741553470862,2.220446049250313e-16,0.0,2.220446049250313e-16,9.962962600270829e-17,1.0,0.6854903748049462,6.614652875349903e-13
