angle_deg,state,tr_F_rho_real
0.0,ket_0,0.5299687148946994
0.0,ket_1,0.5299687148946994
0.0,ket_plus,0.5299687148946993
0.0,ket_minus,0.5299687148946993
0.0,ket_plus_i,0.742660442547108
0.0,ket_minus_i,0.3172769872422907
15.0,ket_0,0.5299687148946994
15.0,ket_1,0.5299687148946994
15.0,ket_plus,0.6929920771888701
15.0,ket_minus,0.3669453526005285
15.0,ket_plus_i,0.7211980097359855
15.0,ket_minus_i,0.3387394200534132
30.0,ket_0,0.5299687148946994
30.0,ket_1,0.5299687148946994
30.0,ket_plus,0.8449056667515374
30.0,ket_minus,0.21503176303786115
30.0,ket_plus_i,0.6582733406303488
30.0,ket_minus_i,0.40166408915904983
45.0,ket_0,0.5299687148946994
45.0,ket_1,0.5299687148946994
45.0,ket_plus,0.9753568235030824
45.0,ket_minus,0.08458060628631625
45.0,ket_plus_i,0.5581746474418147
45.0,ket_minus_i,0.501762782347584
60.0,ket_0,0.5299687148946994
60.0,ket_1,0.5299687148946994
60.0,ket_plus,1.0754555166916164
60.0,ket_minus,-0.015518086902217896
60.0,ket_plus_i,0.4277234906902698
60.0,ket_minus_i,0.6322139390991288
75.0,ket_0,0.5299687148946994
75.0,ket_1,0.5299687148946994
75.0,ket_plus,1.1383801857972533
75.0,ket_minus,-0.07844275600785465
75.0,ket_plus_i,0.27580990112760234
75.0,ket_minus_i,0.7841275286617964
90.0,ket_0,0.5299687148946994
90.0,ket_1,0.5299687148946994
90.0,ket_plus,1.1598426186083757
90.0,ket_minus,-0.09990518881897713
90.0,ket_plus_i,0.1127865388334316
90.0,ket_minus_i,0.947150890955967
