profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,0.4382286012709576,0.9929952240222789,0.992995224022278,0.43113953356754076,0.4311395335675408,1.2875449108533564e-16,1.2875449108533564e-14
gaussian,1.1332326862231845,0.9929952240222779,0.992995224022278,0.43113953356754053,0.43113953356754053,0.0,0.0
oscillating,-2.0196423838404276,0.9929952240222777,0.992995224022278,0.43113953356754053,0.4311395335675405,1.2875449108533574e-16,1.2875449108533574e-14
