profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,0.4480073889464939,1.3066638646188844,1.3066638646188848,0.8746575322051854,0.8746575322051852,2.53864623294574e-16,2.53864623294574e-14
gaussian,1.48942789875103,1.3066638646188855,1.3066638646188848,0.8746575322051856,0.8746575322051855,1.2693231164728694e-16,1.2693231164728694e-14
oscillating,-6.0104643325541804,1.3066638646188835,1.3066638646188848,0.8746575322051846,0.8746575322051849,3.807969349418611e-16,3.807969349418611e-14
