mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,128,0.2623701180475542,0.7483571335849594,1.1102230246251565e-16,0.0,5.551115123125783e-17,3.0330926553418834e-17,1.0,0.22767225152393925,4.118372750391131e-13
