K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.37077168885661654,0.034649566993912306,0.034649566993912306,0.0,0.0
8,0.18538584442830827,0.034649566993912306,0.034649566993912306,0.0,0.0
16,0.09269292221415414,0.03464956699391231,0.034649566993912306,2.0025918087594412e-16,2.0025918087594412e-14
32,0.04634646110707707,0.03464956699391231,0.034649566993912306,2.0025918087594412e-16,2.0025918087594412e-14
64,0.023173230553538534,0.034649566993912306,0.034649566993912306,0.0,0.0
128,0.011586615276769267,0.03464956699391232,0.034649566993912306,4.0051836175188824e-16,4.0051836175188824e-14
