angle_deg,state,tr_F_rho_real
0.0,ket_0,0.6452307143405418
0.0,ket_1,0.6452307143405418
0.0,ket_plus,0.6452307143405417
0.0,ket_minus,0.6452307143405417
0.0,ket_plus_i,0.5544691234794711
0.0,ket_minus_i,0.7359923052016123
15.0,ket_0,0.6452307143405418
15.0,ket_1,0.6452307143405418
15.0,ket_plus,0.7110196091022337
15.0,ket_minus,0.5794418195788497
15.0,ket_plus_i,0.54580785117058
15.0,ket_minus_i,0.7446535775105034
30.0,ket_0,0.6452307143405418
30.0,ket_1,0.6452307143405418
30.0,ket_plus,0.7723250994072055
30.0,ket_minus,0.5181363292738779
30.0,ket_plus_i,0.5204142856383284
30.0,ket_minus_i,0.770047143042755
45.0,ket_0,0.6452307143405418
45.0,ket_1,0.6452307143405418
45.0,ket_plus,0.8249693174032863
45.0,ket_minus,0.465492111277797
45.0,ket_plus_i,0.4800189564088879
45.0,ket_minus_i,0.8104424722721955
60.0,ket_0,0.6452307143405418
60.0,ket_1,0.6452307143405418
60.0,ket_plus,0.8653646466327267
60.0,ket_minus,0.4250967820483566
60.0,ket_plus_i,0.42737473841280726
60.0,ket_minus_i,0.8630866902682761
75.0,ket_0,0.6452307143405418
75.0,ket_1,0.6452307143405418
75.0,ket_plus,0.8907582121649784
75.0,ket_minus,0.39970321651610496
75.0,ket_plus_i,0.3660692481078353
75.0,ket_minus_i,0.924392180573248
90.0,ket_0,0.6452307143405418
90.0,ket_1,0.6452307143405418
90.0,ket_plus,0.8994194844738694
90.0,ket_minus,0.39104194420721383
90.0,ket_plus_i,0.3002803533461433
90.0,ket_minus_i,0.99018107533494
