profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.4521133444793684,-0.5622054505521044,-0.5622054505521044,-0.039515933379847816,-0.0395159333798478,3.5119473642223144e-16,3.511947364222314e-14
gaussian,-0.6932894987062427,-0.5622054505521044,-0.5622054505521044,-0.0395159333798478,-0.0395159333798478,0.0,0.0
oscillating,-1.846904996085556,-0.5622054505521045,-0.5622054505521044,-0.0395159333798478,-0.03951593337984781,1.755973682111157e-16,1.7559736821111568e-14
